Identification Brand,Identification Model,Identification Year,Identification Variant,Identification Body Type,Identification Seating Capacity,Identification Segment,Pricing Delhi Ex Showroom Price,Pricing Delhi Resale Value,Engine Cc,Engine Type,Engine Turbo,Engine Bhp,Engine Torque,Engine Transmission,Engine Gears,Engine Drive,Engine 0 100 Sec,Efficiency Fuel Type,Efficiency Mileage Arai,Efficiency Mileage City,Efficiency Mileage Highway,Dimensions Length,Dimensions Width,Dimensions Height,Dimensions Wheelbase,Dimensions Ground Clearance,Dimensions Weight Kg,Dimensions Boot Liters,Ev Data Is Ev,Ev Data Battery Kwh,Ev Data Range Km,Ev Data Charging Ac Hours,Ev Data Charging Dc Min,Safety Ncap Stars,Safety Airbags,Safety Abs,Safety Esp,Safety Hill Hold,Safety Isofix,Safety Tpms,Safety Adas Level 2,Warranty Years,Warranty Km,Warranty Service Km
Citroen,eC3,2025,Live,Compact SUV,5,B-Segment,1180000,Good,0,Electric Motor,FALSE,57,143,Automatic,1,FWD,10,Electric,0,0,0,3981,1733,1604,2540,170,1315,315,TRUE,29.2,320,10.5,57,3,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Citroen,eC3,2025,Feel,Hatchback,5,B-SUV,1180000,Good,0,Electric Motor,FALSE,56,143,Automatic,1,FWD,10.5,Electric,0,0,0,3981,1733,1586,2540,170,1300,315,TRUE,29.2,320,10.5,57,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,125000,10000
Citroen,eC3,2025,Shine,Hatchback,5,Compact SUV,1300000,Good,0,Electric Motor,FALSE,57,143,Automatic,1,FWD,10,Electric,0,0,0,3981,1733,1604,2540,170,1250,315,TRUE,29.2,320,10.5,57,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,Basalt,2025,You,Coupe SUV,5,Compact SUV,950000,Good,1199,Petrol,TRUE,110,190,Manual,6,FWD,11.5,Petrol,18,13,17,4300,1798,1650,2671,200,1200,444,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Citroen,Basalt,2025,Plus,Coupe SUV,5,Compact SUV/Crossover,1150000,Good,1199,Petrol,TRUE,110,190,Automatic,6,FWD,11.5,Petrol,18.5,13.5,17.5,4050,1750,1600,2670,195,1250,440,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,Basalt,2025,Max,Coupe SUV,5,Compact Crossover,1250000,Average,1199,Petrol,TRUE,110,205,Automatic,6,FWD,10.5,Petrol,18.5,12,15,4300,1796,1669,2671,200,1200,444,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,Basalt,2025,Plus Turbo,Coupe SUV,5,Compact SUV,1150000,Good,1199,Petrol,TRUE,110,205,Automatic,6,FWD,10.5,Petrol,18.5,12.5,16,4300,1790,1640,2671,205,1250,444,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,Basalt,2025,Max Turbo,Coupe SUV,5,C-Segment,1299000,Good,1199,Petrol,TRUE,110,205,Automatic,6,FWD,10.5,Petrol,18.5,13.5,17,4300,1780,1640,2670,195,1250,444,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,Basalt,2025,Plus Turbo AT,Coupe SUV,5,Compact SUV,1350000,Good,1199,Turbo Petrol,TRUE,110,190,Automatic,6,FWD,11,Petrol,18.5,13,16.5,4300,1790,1640,2671,205,1250,440,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,Basalt,2025,Max Turbo AT,Coupe SUV,5,Compact SUV,1350000,Good,1199,Petrol,TRUE,110,190,Automatic,6,FWD,10.5,Petrol,18.5,14.5,20,3998,1733,1600,2600,205,1180,440,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,C3 Aircross,2025,You,SUV,5,Compact SUV,1020000,Average,1199,Petrol,TRUE,110,190,Manual,6,FWD,11.5,Petrol,18.5,14.5,17,4323,1796,1669,2671,200,1250,444,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,40000,10000
Citroen,C3 Aircross,2025,Plus,SUV,5,Compact SUV,1300000,Excellent,1199,Petrol,TRUE,110,205,Automatic,6,FWD,11.5,Petrol,17.5,12,16,4323,1796,1669,2671,200,1250,444,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,C3 Aircross,2025,Max,Crossover,5,Compact SUV,1350000,Good,1199,Petrol,TRUE,110,205,Automatic,6,FWD,11.5,Petrol,17.5,11,14.5,4323,1796,1669,2671,200,1250,444,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,C3 Aircross,2025,Max AT,SUV,5,Compact SUV,1320000,Good,1199,Petrol,TRUE,108,205,Automatic,6,FWD,11,Petrol,17.5,12.5,15.5,4323,1796,1669,2671,200,1240,444,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,C3 Aircross,2025,Max 7Str,Compact SUV,7,Mid-Size SUV,1380000,Strong,1199,Petrol,TRUE,110,205,Automatic,6,FWD,11.5,Petrol,17.6,12,16,4323,1796,1669,2671,200,1280,44,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Citroen,C5 Aircross,2025,Shine,SUV,5,Premium Mid-Size SUV,3950000,Strong,1997,Diesel,TRUE,177,400,Automatic,8,FWD,9.4,Diesel,18,14,16.5,4500,1840,1670,2730,230,1620,580,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Jeep,Compass,2025,Sport,SUV,5,Premium Compact SUV,1950000,Good,1956,Diesel,TRUE,170,350,Manual,6,FWD,9.8,Diesel,17.1,13,15.5,4405,1818,1640,2636,178,1620,438,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,15000
Jeep,Compass,2025,Longitud,SUV,5,Premium Compact SUV,2350000,Good,1368,Petrol,TRUE,161,250,DCT,7,FWD,10.5,Petrol,14.5,10.5,13.5,4405,1818,1640,2636,178,1550,438,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,15000
Jeep,Compass,2025,Limited,SUV,5,Premium Compact SUV,2700000,Excellent,1956,Diesel,TRUE,168,350,Automatic,9,FWD,10.5,Diesel,16.2,12,14.5,4405,1818,1640,2636,178,1650,438,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Compass,2025,Model S,SUV,5,C-Segment SUV,2800000,Excellent,1368,Turbo Petrol,TRUE,160,250,DCT,7,FWD,9.5,Petrol,14.5,10.5,13,4405,1818,1640,2636,178,1540,438,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Compass,2025,Model S 4x4 AT,SUV,5,Premium Compact SUV,3350000,Strong,1956,Diesel,TRUE,170,350,Automatic,9,AWD,9.5,Diesel,14.5,11,13.5,4405,1818,1640,2636,178,1700,438,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Meridian,2025,Limited (O),SUV,7,D-Segment Premium SUV,3750000,Good,1956,Diesel,TRUE,170,350,Automatic,9,FWD,10.8,Diesel,16,11,14,4769,1859,1698,2794,203,1890,170,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Meridian,2025,Overland,SUV,7,Premium SUV,4050000,Excellent,1956,Diesel,TRUE,170,350,Automatic,9,4WD,10.5,Diesel,15,11.5,14,4769,1859,1698,2782,203,1850,480,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Meridian,2025,Overland 4x4 AT,SUV,7,Premium Mid-Size SUV,4050000,Strong,1956,Diesel,TRUE,170,350,Automatic,9,4WD,10.8,Diesel,15.5,10.5,13.5,4769,1859,1682,2782,203,1890,480,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Jeep,Wrangler,2025,Unlimited,SUV,5,Premium Off-road SUV,7000000,Excellent,1998,Petrol,TRUE,268,400,Automatic,8,4WD,7.5,Petrol,11.4,8,10,4882,1894,1848,3008,217,2100,897,FALSE,0,0,0,0,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,12000
Jeep,Wrangler,2025,Rubicon,Off-Road SUV,5,Luxury Off-roader,7500000,Strong,1998,Petrol,TRUE,270,400,Automatic,8,4WD,7.5,Petrol,11.5,7.5,9.5,4882,1894,1848,3008,250,2150,533,FALSE,0,0,0,0,1,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,12000
Jeep,Grand Cherokee,2025,Limited,SUV,5,Premium SUV,8300000,Excellent,1998,Turbo Petrol,TRUE,272,400,Automatic,8,AWD,8,Petrol,10,7.5,9,4914,1968,1792,2964,214,2050,1067,FALSE,0,0,0,0,5,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
BYD,e6,2025,Max GL,MPV,5,Executive EV,3250000,Strong,0,Electric Motor,FALSE,105,190,Automatic,1,FWD,12,Electric,0,0,0,4695,1810,1670,2800,170,1880,580,TRUE,72,520,12,70,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,10000
BYD,e6,2025,Max GLX,Crossover,5,Premium Electric,3100000,Good,0,Electric Motor,FALSE,100,180,Automatic,1,FWD,12,Electric,0,0,0,4695,1810,1670,2800,170,1900,580,TRUE,71.7,520,11,40,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,10000
BYD,Atto 3,2025,Dynamic,SUV,5,Premium Electric SUV,3450000,Excellent,0,Electric Motor,FALSE,201,310,Automatic,1,FWD,7.3,Electric,0,0,0,4455,1875,1615,2720,175,1750,440,TRUE,60.48,521,9.5,50,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,12000
BYD,Atto 3,2025,Premium,SUV,5,Compact Electric SUV,2700000,Excellent,0,Electric Motor,FALSE,201,310,Automatic,1,FWD,7.3,Electric,0,0,0,4455,1875,1615,2720,175,1750,440,TRUE,60.48,521,10,50,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,12000
BYD,Atto 3,2025,Superior,SUV,5,C-Segment SUV,3600000,Excellent,0,Electric Motor,FALSE,201,310,Single Speed,1,FWD,7.3,Electric,0,0,0,4455,1875,1615,2720,175,1750,440,TRUE,60.48,521,10,50,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,10000
BYD,Seal,2025,Dynamic Range,Sedan,5,Premium Executive EV,4100000,Excellent,0,Electric Motor,FALSE,201,310,Automatic,1,RWD,7.5,Electric,0,0,0,4800,1875,1460,2920,130,2055,400,TRUE,61.4,510,6,30,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,12000
BYD,Seal,2025,Premium Range,Sedan,5,Luxury EV,5200000,Strong,0,Electric Motor,FALSE,308,360,Automatic,1,RWD,5.9,Electric,0,0,0,4800,1875,1460,2920,140,2055,400,TRUE,82.5,650,8,30,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,12000
BYD,Seal,2025,Performance AWD,Sedan,5,Premium EV,5395000,Excellent,0,Electric Motor,FALSE,530,670,Automatic,1,AWD,3.8,Electric,0,0,0,4800,1875,1460,2920,120,2185,400,TRUE,82.5,580,8,30,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,150000,10000
Isuzu,D-Max,2025,Hi-Lander,Pickup,5,Lifestyle Utility Vehicle,2150000,Excellent,1898,Diesel,TRUE,163,360,Manual,6,RWD,11.5,Diesel,14.5,11,13.5,5330,1860,1800,3125,220,1980,1000,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,15000
Isuzu,D-Max V-Cross,2025,Z,Pickup,5,Premium Lifestyle Utility,2850000,Good,1898,Diesel,TRUE,163,360,Automatic,6,4WD,12,Diesel,13.5,10,12.5,5295,1860,1840,3095,225,1950,1000,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Isuzu,D-Max V-Cross,2025,Z Prestige 4x4 AT,Pickup,5,Lifestyle Pickup,3300000,Excellent,1898,Diesel,TRUE,163,360,Automatic,6,4WD,12,Diesel,13,9.5,11.5,5295,1860,1840,3095,225,2100,1000,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Isuzu,MU X,2025,4x2 AT,SUV,7,D-Segment SUV,3800000,Strong,2999,Diesel,TRUE,190,450,Automatic,6,RWD,11,Diesel,13.5,10,12.5,4850,1870,1875,2855,235,2050,315,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,150000,10000
Isuzu,MU X,2025,4x4 AT,SUV,7,D-Segment Premium SUV,4200000,Good,2999,Diesel,TRUE,190,450,Automatic,6,4WD,11,Diesel,13,9,11.5,4850,1870,1875,2855,235,2150,235,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Force Motors,Gurkha,2025,3 Door 4x4,Off-Road SUV,4,Lifestyle Off-Road,1600000,Strong,2596,Diesel,TRUE,91,250,Manual,5,4WD,18,Diesel,12,9.5,11.5,3965,1812,2075,2400,233,2100,500,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Force Motors,Gurkha,2025,5 Door 4x4,SUV,5,Off-Road SUV,1850000,Strong,2596,Diesel,TRUE,140,320,Manual,5,4WD,15,Diesel,13.5,10.5,12.5,4350,1812,2075,2825,205,2100,390,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,10000
Mercedes-Benz,A-Class Limousine,2025,A 200,Sedan,5,Luxury Compact Sedan,5000000,Strong,1332,Petrol,TRUE,163,250,DCT,7,FWD,8.1,Petrol,17.5,11,15,4549,1796,1446,2729,130,1400,405,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,A-Class Limousine,2025,A 200d,Sedan,5,Luxury Entry Sedan,5000000,Excellent,1950,Petrol,TRUE,150,320,Automatic,8,FWD,8.2,Diesel,18.5,15,20,4549,1796,1446,2729,140,1450,405,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,C-Class,2025,C 200,Sedan,5,Luxury Executive Sedan,6400000,Strong,1496,Hybrid,TRUE,204,300,Automatic,9,RWD,7.3,Petrol,16.9,10,14,4751,1820,1438,2865,130,1650,455,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,C-Class,2025,C 220d,Sedan,5,Luxury Brands Under 6Cr,6500000,Strong,1993,Diesel,TRUE,200,440,Automatic,9,RWD,7.3,Diesel,23.5,15,19,4751,1820,1438,2865,135,1800,455,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,C-Class,2025,C 300 AMG Line,Sedan,5,Luxury Brands Under 6Cr,7200000,Excellent,1991,Mild Hybrid,TRUE,258,400,Automatic,9,RWD,6,Petrol,16,10,14,4751,1820,1438,2865,130,1700,455,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,E-Class LWB,2025,E 200,Sedan,5,Luxury Sedan,8200000,Excellent,1991,Petrol,TRUE,197,320,Automatic,9,RWD,7.5,Petrol,12.5,9,13.5,5100,1860,1495,3094,135,1800,540,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,E-Class LWB,2025,E 220d,Sedan,5,Luxury Sedan,8800000,Excellent,1993,Diesel,TRUE,197,440,Automatic,9,RWD,7.6,Diesel,18,12,15,5075,1880,1475,3094,130,1850,540,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,E-Class LWB,2025,E 350d,Sedan,5,Luxury Executive Sedan,9800000,Excellent,2989,Diesel,TRUE,286,600,Automatic,9,RWD,6.1,Diesel,14.5,10.5,15.5,5092,1880,1493,3094,155,1950,540,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,S-Class,2025,S 350d,Sedan,5,Luxury Sedan,18500000,Excellent,2925,Diesel,TRUE,286,600,Automatic,9,RWD,6.4,Diesel,13.5,9,15,5289,1954,1503,3216,130,2100,550,FALSE,0,0,0,0,5,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,S-Class,2025,S 450,Sedan,5,Luxury Sedan,19500000,Excellent,2999,Mild Hybrid,TRUE,389,500,Automatic,9,AWD,5.1,Petrol,11.5,8.5,12.5,5289,1954,1503,3216,130,2040,550,FALSE,0,0,0,0,5,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Maybach,S-Class,2025,S 580,Sedan,4,Ultra Luxury,30000000,Excellent,3982,Petrol,TRUE,500,700,Automatic,9,AWD,4.8,Petrol,8,6,9,5469,1921,1510,3396,130,2275,500,FALSE,0,0,0,0,5,13,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLA,2025,GLA 200,Compact SUV,5,Luxury Compact,5100000,Excellent,1332,Petrol,TRUE,161,250,DCT,7,FWD,8.7,Petrol,17.4,10,14,4412,1834,1611,2729,150,1485,435,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,100000,15000
Mercedes-Benz,GLA,2025,220d 4MATIC,Compact SUV,5,Luxury Crossover,5100000,Excellent,1950,Diesel,TRUE,190,400,Automatic,8,AWD,7.3,Diesel,17.5,12,15,4410,1834,1611,2729,155,1650,435,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLA,2025,GLA 220d AMG Line,Compact SUV,5,Luxury Compact SUV,6200000,Excellent,1950,Diesel,TRUE,190,400,Automatic,8,FWD,7.3,Diesel,17,13.5,18,4410,1834,1611,2729,183,1605,435,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLB,2025,200,SUV,7,Luxury Compact SUV,6000000,Excellent,1332,Petrol,TRUE,163,250,DCT,7,FWD,9.1,Petrol,15,12,13.5,4634,1834,1658,2829,180,1650,570,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLB,2025,220d,SUV,7,Luxury Compact SUV,6200000,Excellent,1950,Diesel,TRUE,190,400,Automatic,8,FWD,7.8,Diesel,18.5,12,16.5,4634,1834,1659,2829,155,1780,500,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLB,2025,220d AMG Line,Compact SUV,7,Luxury Compact SUV,5950000,Excellent,1950,Diesel,TRUE,190,400,Automatic,8,AWD,7.5,Diesel,16.5,11.5,15,4634,1834,1658,2829,155,1750,500,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLC,2025,300 4MATIC (Petrol),SUV,5,Luxury Mid-Size SUV,8000000,Excellent,1999,Mild Hybrid,TRUE,258,400,Automatic,9,AWD,6.2,Petrol,12.5,8.5,11.5,4716,1890,1640,2888,175,1850,620,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLC,2025,GLC 220d 4MATIC,SUV,5,Luxury SUV,7500000,Excellent,1993,Diesel,TRUE,197,440,Automatic,9,AWD,8,Diesel,19.5,13,16.5,4716,1890,1640,2888,179,1925,620,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLE,2025,300d,SUV,5,Luxury SUV,10800000,Excellent,1993,Diesel,TRUE,269,550,Automatic,9,AWD,6.8,Diesel,13.5,9.5,12.5,4930,1950,1795,2995,200,2250,690,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLE,2025,GLE 450 4MATIC,SUV,5,Luxury SUV,14500000,Excellent,2999,Mild Hybrid,TRUE,381,500,Automatic,9,AWD,5.6,Petrol,10,7,11,4924,1947,1795,2995,200,2250,630,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLE,2025,450d 4MATIC,SUV,5,Luxury SUV,14300000,Excellent,2989,Diesel,TRUE,362,750,Automatic,9,AWD,5.6,Diesel,12,9,11.5,4924,1947,1795,2995,205,2360,630,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLS,2025,GLS 450 4MATIC,SUV,7,Full-Size Luxury SUV,14500000,Excellent,2999,Mild Hybrid,TRUE,380,500,Automatic,9,AWD,6.1,Petrol,9,6.5,8.5,5207,1999,1823,3135,200,2445,355,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,GLS,2025,GLS 450d 4MATIC,SUV,7,Luxury SUV,14000000,Excellent,2989,Diesel,TRUE,367,750,Automatic,9,AWD,6.1,Diesel,12,8.5,10.5,5207,1956,1823,3135,200,2580,355,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Mercedes-Maybach,GLS,2025,600 4MATIC,SUV,4,Ultra Luxury SUV,32500000,Excellent,3982,Petrol,TRUE,573,730,Automatic,9,AWD,4.9,Petrol,7.5,5,8.5,5208,2030,1838,3135,200,2785,520,FALSE,0,0,0,0,5,12,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,G-Class,2025,G 400d,SUV,5,Luxury Off-roader,24000000,Excellent,2925,Diesel,TRUE,330,700,Automatic,9,AWD,6.4,Diesel,9.5,7,9,4873,1984,1969,2890,241,2489,667,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-AMG,G-Class,2025,G 63 4MATIC,Off-Road SUV,5,Performance Luxury SUV,37500000,Excellent,3982,Petrol,TRUE,585,850,Automatic,9,AWD,4.5,Petrol,7,4,6,4873,1984,1969,2890,241,2650,667,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,EQA,2025,250+,SUV,5,Luxury Compact EV,6200000,Excellent,0,Electric Motor,FALSE,190,385,Automatic,1,FWD,8.6,Electric,0,0,0,4463,1834,1620,2729,150,2040,340,TRUE,70.5,545,10,30,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,EQB,2025,350 4MATIC,SUV,7,Luxury Compact SUV,8500000,Excellent,0,Electric Motor,FALSE,288,520,Automatic,1,AWD,6,Electric,0,0,0,4687,1834,1701,2829,170,2110,495,TRUE,66.5,423,10.5,32,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,EQE SUV,2025,500 4MATIC,SUV,5,Luxury EV,145000000,Excellent,0,Petrol,FALSE,402,858,Automatic,1,AWD,4.6,Electric,0,0,0,4863,1940,1686,3030,180,2580,520,TRUE,90.6,550,10,32,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Mercedes-Benz,EQS,2025,580 4MATIC,Sedan,5,Luxury EV,21500000,Excellent,0,Electric Motor,FALSE,536,855,Automatic,1,AWD,4.3,Electric,0,0,0,5216,1926,1512,3210,130,2585,610,TRUE,107.8,857,11,31,5,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
BMW,2 Series,2025,220i M Sport,Coupe,5,Entry Luxury,4950000,Strong,1998,Petrol,TRUE,179,280,Automatic,7,FWD,7.1,Petrol,14.8,9.5,13.5,4526,1800,1420,2670,152,1520,430,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,40000,10000
BMW,2 Series Gran Coupe,2025,220i M Sport Pro,Sedan,5,Luxury Compact Sedan,4950000,Strong,1998,Petrol,TRUE,178,280,DCT,7,FWD,7.1,Petrol,14.8,9.5,13.5,4526,1800,1420,2670,157,1475,430,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,40000,10000
BMW,3 Series Gran Limousine,2025,330Li M Sport,Sedan,5,Luxury Sedan,6300000,Excellent,1998,Turbo Petrol,TRUE,258,400,Automatic,8,RWD,6.2,Petrol,15.39,9.5,13.5,4829,1827,1441,2961,135,1640,480,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,40000,10000
BMW,3 Series Gran Limousine,2025,330Li M Sport Pro,Sedan,5,Compact Executive Luxury,6350000,Excellent,1998,Petrol,TRUE,258,400,Automatic,8,RWD,6.2,Petrol,15.39,10,13,4829,1827,1448,2961,135,1680,480,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,50000,10000
BMW,3 Series Gran Limousine,2025,320Ld M Sport,Sedan,5,Luxury Executive,6400000,Excellent,1995,Diesel,TRUE,190,400,Automatic,8,RWD,7.6,Diesel,19.5,13,17.5,4829,1827,1442,2961,135,1640,480,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
BMW,3 Series,2025,M340i xDrive,Sedan,5,Luxury Sports Sedan,7400000,Excellent,2998,Turbo Petrol,TRUE,374,500,Automatic,8,AWD,4.4,Petrol,11.5,8.5,12.5,4713,1827,1440,2851,130,1740,480,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
BMW,5 Series LWB,2025,530Li M Sport,Sedan,5,Executive Luxury,8500000,Excellent,1998,Petrol,TRUE,258,400,Automatic,8,RWD,6.1,Petrol,13.5,9,14.5,5175,1900,1515,3105,145,1850,520,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,40000,15000
BMW,6 Series GT,2025,630i M Sport,Gran Turismo,5,Luxury Executive,7990000,Strong,1998,Turbo Petrol,TRUE,258,400,Automatic,8,RWD,6.5,Petrol,13,9,12,5091,1902,1538,3070,138,1850,610,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,40000,10000
